reading,arm,readout,snr,source_seed,rule,hyperparameter,nrmse,visible_component_error,null_component_error,data_residual
B_cells6_screen2,resolved_identical,resolved,10.0,300003,discrepancy,39.19406774847229,0.7456160179549093,0.6494054360796928,0.8782595869254926,17.018749454055698
B_cells6_screen2,resolved_identical,resolved,10.0,300004,oracle,6.02089449333615,0.6688394114488424,0.5267117814730728,0.721225640946977,16.72338629381235
B_cells6_screen2,resolved_identical,resolved,10.0,300004,gcv,9.617248711152984,0.6705386375070017,0.529529002760104,0.7212256409469788,16.741640129664713
B_cells6_screen2,resolved_identical,resolved,10.0,300004,discrepancy,39.19406774847229,0.6890207862736087,0.5596913047536426,0.7212256409469809,16.918699348141423
B_cells6_screen2,resolved_identical,resolved,10.0,300005,oracle,6.02089449333615,0.49672501042340367,0.21237320409231075,0.7672568555588929,16.678320895012906
B_cells6_screen2,resolved_identical,resolved,10.0,300005,gcv,9.617248711152984,0.4975819602300783,0.21490121199606393,0.7672568555588897,16.694264040499434
B_cells6_screen2,resolved_identical,resolved,10.0,300005,discrepancy,24.537511066398267,0.5048302083903474,0.23535749447755253,0.7672568555588843,16.788218764374825
B_cells6_screen2,resolved_identical,resolved,10.0,300006,oracle,24.537511066398267,0.5744154224891558,0.21821918441864147,0.7929890868293653,15.598937547162036
B_cells6_screen2,resolved_identical,resolved,10.0,300006,gcv,6.02089449333615,0.5938264908723029,0.2825803017565907,0.792989086829369,15.4450819566321
B_cells6_screen2,resolved_identical,resolved,10.0,300006,discrepancy,24.537511066398267,0.5744154224891558,0.21821918441864147,0.7929890868293653,15.598937547162036
B_cells6_screen2,resolved_identical,resolved,10.0,300007,oracle,3.7693909753883634,0.5228607586011619,0.29682649482775597,0.7030530574505719,16.84554336130777
B_cells6_screen2,resolved_identical,resolved,10.0,300007,gcv,6.02089449333615,0.5252875047294145,0.30215581862132657,0.7030530574505613,16.8626833518773
B_cells6_screen2,resolved_identical,resolved,10.0,300007,discrepancy,24.537511066398267,0.5537813691857899,0.3603956292146401,0.7030530574505531,17.051862505808728
B_cells6_screen2,resolved_diverse,resolved,-1.0,300000,oracle,1e-10,1.2064636611407695e-07,1.2064636614533996e-07,3.1912105506669154e-16,2.0191630872644783e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300000,gcv,1e-10,1.2064636611407695e-07,1.2064636614533996e-07,3.1912105506669154e-16,2.0191630872644783e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300001,oracle,1e-10,1.3164139891524178e-07,1.316413989422299e-07,4.547525977091431e-16,2.789204518979609e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300001,gcv,1e-10,1.3164139891524178e-07,1.316413989422299e-07,4.547525977091431e-16,2.789204518979609e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300002,oracle,1e-10,3.8824553477741966e-08,3.8824553475044715e-08,3.780264565788126e-16,1.1306458026555698e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300002,gcv,1e-10,3.8824553477741966e-08,3.8824553475044715e-08,3.780264565788126e-16,1.1306458026555698e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300003,oracle,1e-10,9.271429490350453e-08,9.271429495512518e-08,6.240624005072447e-16,2.0363082192990268e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300003,gcv,1e-10,9.271429490350453e-08,9.271429495512518e-08,6.240624005072447e-16,2.0363082192990268e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300004,oracle,1e-10,2.116343280896422e-07,2.1163432804124357e-07,3.7514974435030243e-16,3.2748219907714692e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300004,gcv,1e-10,2.116343280896422e-07,2.1163432804124357e-07,3.7514974435030243e-16,3.2748219907714692e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300005,oracle,1e-10,1.626960781969006e-07,1.6269607823645545e-07,4.951124340860174e-16,2.908475636722151e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300005,gcv,1e-10,1.626960781969006e-07,1.6269607823645545e-07,4.951124340860174e-16,2.908475636722151e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300006,oracle,1e-10,1.4654275533689203e-07,1.4654275533097498e-07,3.54817746247511e-16,2.3031320732651946e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300006,gcv,1e-10,1.4654275533689203e-07,1.4654275533097498e-07,3.54817746247511e-16,2.3031320732651946e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300007,oracle,1e-10,2.6556825115669616e-08,2.6556825067350142e-08,4.2830459628970153e-16,1.1864873315993856e-09
B_cells6_screen2,resolved_diverse,resolved,-1.0,300007,gcv,1e-10,2.6556825115669616e-08,2.6556825067350142e-08,4.2830459628970153e-16,1.1864873315993856e-09
B_cells6_screen2,resolved_diverse,resolved,100.0,300000,oracle,9.617248711152984,0.1629921667882692,0.16299216678826928,3.4751911787281185e-16,16.24837046666974
B_cells6_screen2,resolved_diverse,resolved,100.0,300000,gcv,15.361749466718296,0.1646587863207814,0.16465878632078146,3.623727414315506e-16,16.262861577716322
B_cells6_screen2,resolved_diverse,resolved,100.0,300000,discrepancy,100.0,0.20632124958040948,0.20632124958040937,4.820364322031157e-16,16.58306148083652
B_cells6_screen2,resolved_diverse,resolved,100.0,300001,oracle,9.617248711152984,0.0816847998339899,0.08168479983398985,5.320670436548013e-16,15.14884619570359
B_cells6_screen2,resolved_diverse,resolved,100.0,300001,gcv,2.3598334667821987,0.1631819368712115,0.16318193687121144,4.274907838888565e-16,15.106531099195953
B_cells6_screen2,resolved_diverse,resolved,100.0,300001,discrepancy,100.0,0.12771636509095186,0.12771636509095186,5.437592012029216e-16,15.599687367160648
B_cells6_screen2,resolved_diverse,resolved,100.0,300002,oracle,39.19406774847229,0.08879512204530149,0.08879512204530139,4.456889149449161e-16,16.56063745825435
B_cells6_screen2,resolved_diverse,resolved,100.0,300002,gcv,15.361749466718296,0.10549581791969266,0.1054958179196926,5.132553995874925e-16,16.474055417545394
B_cells6_screen2,resolved_diverse,resolved,100.0,300002,discrepancy,100.0,0.13477945683189804,0.13477945683189793,4.2554149388868045e-16,16.877973683925585
B_cells6_screen2,resolved_diverse,resolved,100.0,300003,oracle,9.617248711152984,0.10248432822717969,0.10248432822717968,5.466650139028177e-16,15.982350248818241
B_cells6_screen2,resolved_diverse,resolved,100.0,300003,gcv,9.617248711152984,0.10248432822717969,0.10248432822717968,5.466650139028177e-16,15.982350248818241
B_cells6_screen2,resolved_diverse,resolved,100.0,300003,discrepancy,100.0,0.16782749245750925,0.16782749245750933,5.374508167931537e-16,16.720994747153348
B_cells6_screen2,resolved_diverse,resolved,100.0,300004,oracle,39.19406774847229,0.25747653230930606,0.25747653230930584,5.118918844475529e-16,16.410210494005778
B_cells6_screen2,resolved_diverse,resolved,100.0,300004,gcv,15.361749466718296,0.2819524609287454,0.28195246092874515,4.785585857617623e-16,16.332114136107105
B_cells6_screen2,resolved_diverse,resolved,100.0,300004,discrepancy,100.0,0.2757672373859968,0.2757672373859965,4.05164146891568e-16,16.6746094898546
B_cells6_screen2,resolved_diverse,resolved,100.0,300005,oracle,6.02089449333615,0.08810953971835955,0.08810953971835947,6.7797414999702155e-16,16.244597829081684
B_cells6_screen2,resolved_diverse,resolved,100.0,300005,gcv,6.02089449333615,0.08810953971835955,0.08810953971835947,6.7797414999702155e-16,16.244597829081684
B_cells6_screen2,resolved_diverse,resolved,100.0,300005,discrepancy,100.0,0.2172644985459044,0.21726449854590432,4.245507564809333e-16,16.638899265444127
B_cells6_screen2,resolved_diverse,resolved,100.0,300006,oracle,0.1420830832533924,0.06113702909415934,0.06113702909415941,3.345937843378324e-16,15.212872284472288
B_cells6_screen2,resolved_diverse,resolved,100.0,300006,gcv,15.361749466718296,0.12874062501101877,0.1287406250110187,3.8908884678308266e-16,15.234117107654614
B_cells6_screen2,resolved_diverse,resolved,100.0,300006,discrepancy,100.0,0.1989700494444092,0.19897004944440916,3.7593502993411755e-16,15.636195719254127
B_cells6_screen2,resolved_diverse,resolved,100.0,300007,oracle,15.361749466718296,0.14586920070439013,0.14586920070439,3.8502264730549457e-16,16.14325008831432
B_cells6_screen2,resolved_diverse,resolved,100.0,300007,gcv,15.361749466718296,0.14586920070439013,0.14586920070439,3.8502264730549457e-16,16.14325008831432
B_cells6_screen2,resolved_diverse,resolved,100.0,300007,discrepancy,100.0,0.22600364939909962,0.22600364939909945,5.128946924511207e-16,16.45981426059129
B_cells6_screen2,resolved_diverse,resolved,10.0,300000,oracle,24.537511066398267,0.5380974397787298,0.5380974397787299,1.049425354132231e-15,16.76346511044712
B_cells6_screen2,resolved_diverse,resolved,10.0,300000,gcv,9.617248711152984,0.5998359676747612,0.5998359676747612,1.166471667934441e-15,16.5503282831292
B_cells6_screen2,resolved_diverse,resolved,10.0,300000,discrepancy,39.19406774847229,0.5387232506841656,0.5387232506841657,1.0672099548677274e-15,16.94619336028223
B_cells6_screen2,resolved_diverse,resolved,10.0,300001,oracle,9.617248711152984,0.298733073523297,0.2987330735232969,1.1354537897559452e-15,15.517426169290456
B_cells6_screen2,resolved_diverse,resolved,10.0,300001,gcv,2.3598334667821987,0.456496993941502,0.4564969939415017,1.372637220380834e-15,15.22950451222904
B_cells6_screen2,resolved_diverse,resolved,10.0,300001,discrepancy,15.361749466718296,0.31431573942117774,0.31431573942117774,1.1192818666835433e-15,15.702215732149805
B_cells6_screen2,resolved_diverse,resolved,10.0,300002,oracle,9.617248711152984,0.44437528466397,0.44437528466397014,8.170823797034393e-16,16.65600415890486
B_cells6_screen2,resolved_diverse,resolved,10.0,300002,gcv,9.617248711152984,0.44437528466397,0.44437528466397014,8.170823797034393e-16,16.65600415890486
B_cells6_screen2,resolved_diverse,resolved,10.0,300002,discrepancy,24.537511066398267,0.45782340430793156,0.45782340430793156,7.713591844657519e-16,16.91559574382983
B_cells6_screen2,resolved_diverse,resolved,10.0,300003,oracle,9.617248711152984,0.5603562819571034,0.5603562819571036,1.908426054801245e-15,16.399289770342204
B_cells6_screen2,resolved_diverse,resolved,10.0,300003,gcv,2.3598334667821987,0.7068852565498835,0.7068852565498838,2.06121650837082e-15,16.0647136477168
B_cells6_screen2,resolved_diverse,resolved,10.0,300003,discrepancy,24.537511066398267,0.5981896773140549,0.5981896773140551,1.8497261333983576e-15,16.828976489370014
B_cells6_screen2,resolved_diverse,resolved,10.0,300004,oracle,15.361749466718296,0.5052014184997646,0.5052014184997645,8.047009000880046e-16,16.651486116601237
B_cells6_screen2,resolved_diverse,resolved,10.0,300004,gcv,9.617248711152984,0.5206840740341074,0.5206840740341075,9.849579029085449e-16,16.548014686551273
B_cells6_screen2,resolved_diverse,resolved,10.0,300004,discrepancy,24.537511066398267,0.5098725418080999,0.5098725418080997,7.853240896005551e-16,16.805298299570694
B_cells6_screen2,resolved_diverse,resolved,10.0,300005,oracle,15.361749466718296,0.4018704381950669,0.4018704381950672,7.53863726000674e-16,16.545168779025467
B_cells6_screen2,resolved_diverse,resolved,10.0,300005,gcv,9.617248711152984,0.4128098296515055,0.41280982965150564,7.708724718051675e-16,16.453278314583546
B_cells6_screen2,resolved_diverse,resolved,10.0,300005,discrepancy,39.19406774847229,0.42865184747357016,0.4286518474735705,8.920672108482178e-16,16.869934804018914
B_cells6_screen2,resolved_diverse,resolved,10.0,300006,oracle,3.7693909753883634,0.49052819532248193,0.49052819532248154,6.945656030532305e-16,15.26455982561117
B_cells6_screen2,resolved_diverse,resolved,10.0,300006,gcv,15.361749466718296,0.5240726235925718,0.5240726235925717,1.1360071484240693e-15,15.4003099553373
B_cells6_screen2,resolved_diverse,resolved,10.0,300006,discrepancy,39.19406774847229,0.5631875367977035,0.5631875367977036,1.3038108826550644e-15,15.640719461934976
B_cells6_screen2,resolved_diverse,resolved,10.0,300007,oracle,39.19406774847229,0.6373451378586081,0.6373451378586082,1.0938882378510855e-15,16.70946111872718
B_cells6_screen2,resolved_diverse,resolved,10.0,300007,gcv,9.617248711152984,0.7177884179489513,0.7177884179489517,1.2719912378698071e-15,16.25035366515156
B_cells6_screen2,resolved_diverse,resolved,10.0,300007,discrepancy,62.60516572014828,0.6432349904879725,0.6432349904879725,1.0797061615724872e-15,17.06072110695834
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300000,oracle,1e-10,0.41552322553642546,0.26539780017118103,0.5101372026156745,2.3959470589358774e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300000,gcv,1e-10,0.41552322553642546,0.26539780017118103,0.5101372026156745,2.3959470589358774e-06
B_cells6_screen2,unresolved_diverse,unresolved,-1.0,300001,oracle,1e-10,0.39579164160279245,0.23513136361826587,0.6796095105854912,1.9003783868718434e-06
